 2025-02-15 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005351 , 10005369 , 10005367 , 10200401 , 11200499 , 10310201 , 10090303 ,          , 10200402 , 10200403 , 11311499 , 11012703
 2025-02-27 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 10200401 , 11200499 , 10310201 , 10090303 ,          , 10200402 , 10200403 , 11311499 , 11012703
 2025-03-08 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 10200401 , 11200499 , 10310201 , 10090303 , 10010101 , 10200402 , 10200403 , 11311499 , 11012703
 2025-03-14 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 10200401 , 11200499 , 10310201 , 10090303 , 10010101 , 10200402 , 10200403 , 10010102 , 11012703
 2025-03-18 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 10200401 , 11200499 , 10310201 , 10090303 , 10010101 , 10200402 , 10200403 , 10010102 , 10010103
 2025-03-25 , IFU-B  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 10200401 , 11200499 , 10310201 , 10090303 , 10010101 , 10200402 , 10200403 , 10010102 , 10010103
 2025-04-01 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 10200401 , 11200499 , 10310201 , 10090303 , 10010101 , 10200402 , 10200403 , 10010102 , 10010103
 2025-04-08 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 10910101 , 11200499 , 10310201 , 10320601 , 10320602 , 10200402 , 10200403 ,          , 10010103
 2025-04-16 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005351 , 10005368 , 10005369 , 10005367 , 10910101 , 11200499 , 10310201 , 10320601 , 10320602 , 10200402 , 10200403 ,          , 10010103
 2025-04-24 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 10910101 , 11200499 , 10310201 , 10320601 , 10320602 , 10200402 , 10200403 ,          , 10010103
 2025-05-09 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11200499 , 11012703 , 10320601 , 10320602 ,          , 10200403 ,          ,         
 2025-05-20 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11200499 , 11012703 , 10320601 , 10320602 , 10311301 , 10200403 , 10311302 ,         
 2025-05-24 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11200499 , 11012703 , 10320601 , 10320602 , 10311301 , 10200403 , 11023501 ,         
 2025-05-28 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11200499 , 11012703 , 10320601 , 10320602 ,          , 10200403 , 11023501 ,         
 2025-06-05 , IFU-2  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11200499 , 11012703 , 10320601 , 10320602 ,          , 10200403 , 11023501 ,         
 2025-06-20 , IFU-B  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11200499 , 11012703 , 10320601 , 10320602 ,          , 10200403 , 11023501 ,         
 2025-06-28 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11200499 , 11012703 , 10320601 , 10320602 ,          , 10200403 , 11023501 ,         
 2025-08-28 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11030701 , 11032602 , 11012301 , 11012302 ,          ,          , 11023501 ,         
 2025-09-27 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11030701 , 11032602 , 11012301 , 11012302 , 11020801 , 11020802 , 11023501 ,         
 2025-10-22 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11030701 , 11032602 , 11012301 , 11012302 , 11020801 , 11023301 , 11023501 , 11023302
 2025-11-04 , IFU-B  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11020801 , 11032601 , 11023501 , 11320901
 2025-11-14 , IFU-2  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11020801 , 11032601 , 11023501 , 11320901
 2025-11-25 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005367 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11020801 , 11032601 , 11023501 , 11320901
 2025-12-02 , IFU-2  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005351 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11031202 , 11032601 , 11023501 ,         
 2025-12-04 , IFU-2  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005351 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11030704 , 11032601 , 11023501 ,         
 2025-12-10 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005351 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11030704 , 11032601 , 11023501 ,         
 2025-12-18 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005351 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11030704 , 11032601 , 11023501 , 11022501
 2025-12-24 , IFU-2  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005351 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11030704 , 11032601 , 11023501 , 11022501
 2025-12-27 , IFU-R  , 10005360 , 10005352 , 10005353 , 10005354 , 10005355 , 10005356 , 10005357 , 10005368 , 10005369 , 10005351 , 11002801 , 11030701 , 11032602 , 11030702 , 11030703 , 11030704 , 11032601 , 11023501 , 11022501
